"#OTU ID"	"taxonomy"
"7738c5a7b049dadd2a2a6cf3ed79afce"	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;filiscindens"
"cb4018f83fc2cd06949d1ffc42451ad5"	"Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;palaticanis"
"dd5768811e11025df8782a3a3be89664"	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;filiscindens"
"62f2502559e485ad53000f69841dfc7f"	"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;nagyae"
"fd01c07d31a8526a92d1d048117d97f5"	"Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified"
"17945be6d50480e875831ea96c48a9de"	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;zalophi"
"7aadf8d844de51b24dd0e12701747688"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;pluranimalium"
"f71cb3da0396839b7d11fcd3f4840bc3"	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;filiscindens"
"8930f73f555dd045dbbec556084fb4cf"	"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;nagyae"
"c59eaad53c71e1947ae905474c6c8933"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;cucumis"
"4d04e545737c8c63958f8f9fb33e50e1"	"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;nagyae"
"69adc4d7aa76a82cae3f9fcec4b16e58"	"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;granulosum"
"6c538423c094ac94f49079b973de1ec5"	"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;granulosum"
"c0c7361d79a6ca69c9aec1241f0d50dc"	"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;namnetense"
"1b0a40b11fe56f603dc4a9cb18c629ca"	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;filiscindens"
"3517f11fefdd37a6535c746aabb231ba"	"Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;palaticanis"
"aed73a6d8d51eb3c2f244218c299db47"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;longiquaesitum"
"80f6b6dd21d169be405f984c6b908419"	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;zalophi"
"e8dd2ddfedefc031174924dc2ef206ca"	"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Psychrobacillus;psychrotolerans"
"1b6436e2730574bd56f86541b014f3c5"	"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;tapiri"
"942678e8e61724ffd827223c2a41fa78"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;cucumis"
"03e22e4ee5f9ced045353595c8685de6"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;cihuensis"
"b639a4f7fa399e38135e8644c5608100"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;longiquaesitum"
"7b5b21a9283544b8d9a89c30a7e3471a"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;longiquaesitum"
"1fed6444f3bdd05686a1bdf9821b0246"	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Paeniglutamicibacter;antarcticus"
"effd25ca79469dfaf20ea6573b98fb14"	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;Unclassified"
"853e5889b4117d995e7df4823db1a33a"	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;filiscindens"
"eb6d2468dd7e689d2f78f195e0efbcb9"	"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;nagyae"
"8550b3309f0e1d6d0260eb278d68abe0"	"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Unclassified;Unclassified"
"27492133bb3a386e2e46559efa6f2ea5"	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;filiscindens"
"b831f2fb4e58dbc57435a1de5df60ee9"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;cihuensis"
"8c8d3bae64e3e13c0d1c66327941bdbd"	"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;nagyae"
"b8229c9e7fce35aa8999f0744b42294a"	"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Psychrobacillus;psychrotolerans"
"6ad85844a1aad2543dbdc0c0fbbbe6ec"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;cihuensis"
"aaa1adc07048b9e15761e06a360714ed"	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Paeniglutamicibacter;antarcticus"
"fcd5fcd4566dec36d51d7b9324118b99"	"Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Pseudobacteroides;cellulosolvens"
"1887ba2f8aaadad10e09db7286793e72"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;smithii"
"94a9f96d243c788ed4bb271bdc93f87b"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;saliviloxodontae"
"e40c2c08ecc001618522298eb8c8a7bf"	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;Unclassified"
"b279552da9e7c54f13bff087182327a8"	"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;Unclassified"
"9ac6df58aab7d27930129b4b7b5cc468"	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;filiscindens"
"90afb0294b324505db154b14c15c40f9"	"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;Unclassified"
"cf669acf28e04b7bc083cb6509a08d69"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;saliviloxodontae"
"a27a25e9fef7112450b55aa9141e7b7e"	"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;nagyae"
"9ca951375a3d9e18cefd5f76714445f2"	"Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;palaticanis"
"540f911162e35964bed5cab740ab4da9"	"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;alkaliphilus"
"4f14c4a0ba121d302779cfa775fba0bc"	"Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Pseudobacteroides;cellulosolvens"
